Group,Component,Layer,mean_Logit,std_Logit,sem_Logit,count_Logit,mean_Posteriors,std_Posteriors,sem_Posteriors,count_Posteriors
Control (Single Error),head 1,6,0.4998934342442632,0.013726159140753348,0.003668470338645316,14,0.5573769973101849,0.12813804888845387,0.03424633408216313,14
Control (Single Error),head 1,7,0.4979717259010882,0.010134880512117852,0.002708660752302645,14,0.5808057776463429,0.1605472538950163,0.04290805846161137,14
Control (Single Error),head 1,8,0.49913075521302136,0.011022586944696381,0.0029459102759272302,14,0.5661994701466962,0.12673405475311314,0.03387110086591421,14
Control (Single Error),head 1,9,0.49806850986572826,0.009794155585252269,0.0026175981851980293,14,0.5650309289522167,0.14128807410517713,0.03776082615276429,14
Control (Single Error),head 1,10,0.4973385657295579,0.009418331018846196,0.0025171548448391437,14,0.4897844235432703,0.17647325270089817,0.04716446068116714,14
Control (Single Error),head 1,11,0.49937916112616954,0.007503451511856368,0.0020053817696883912,14,0.5390565843445655,0.09117634974141434,0.02436790446493195,14
Control (Single Error),head 1,12,0.49872260027248966,0.005875433187935877,0.0015702755705812171,14,0.5341048294136536,0.0915738559307998,0.024474142462774982,14
Control (Single Error),head 1,13,0.4992075053521178,0.006953019772392929,0.0018582726994113763,14,0.5192661899732517,0.08217039871526428,0.021960962809080612,14
Control (Single Error),head 1,14,0.4997750271248976,0.006314700851178213,0.0016876747917913327,14,0.5189347813557307,0.06578733752700903,0.017582405529580274,14
Control (Single Error),head 1,15,0.4999237038360059,0.005564118894224939,0.0014870733258189426,14,0.5118300638751034,0.07754772131752752,0.02072550030680099,14
Control (Single Error),head 1,16,0.4989703404178355,0.005942186270516513,0.0015881160823332005,14,0.4989000077917253,0.09056702896325436,0.02420505663703787,14
Control (Single Error),head 1,17,0.5000732954287873,0.0008936243670439346,0.00023883115813936614,14,0.49236795208262135,0.02159339474851588,0.005771077497593577,14
Control (Single Error),head 2,0,0.5022567971984446,0.015354457867857375,0.004103651478655558,14,0.5108873266403607,0.1121001759937692,0.029960032254696102,14
Control (Single Error),head 2,1,0.502757860458545,0.017145542735211922,0.004582339044675284,14,0.5398510362354877,0.13100378886497754,0.035012235307286935,14
Control (Single Error),head 2,2,0.5024041045993749,0.015604921791237094,0.00417059077787228,14,0.5371315645726249,0.14393792270774525,0.03846902798116655,14
Control (Single Error),head 2,3,0.5005950427564608,0.01131553647556178,0.003024204331363979,14,0.5523153588304043,0.12946644456860948,0.03460136276139262,14
Control (Single Error),head 2,4,0.49747382632903847,0.011044971951751024,0.0029518929207128725,14,0.542267732628261,0.12716987281589215,0.03398757814262039,14
Control (Single Error),head 2,5,0.5000051886684675,0.013775297931575397,0.0036816032329064917,14,0.5398435165137104,0.118856439600921,0.031765719657031205,14
Control (Single Error),head 2,6,0.5002243278316565,0.014421464666262974,0.003854298556901589,14,0.5459437598180926,0.12675721337053003,0.033877290266766016,14
